frame,left_hand,right_hand,left_bbox,right_bbox
frame_001467,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001468,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001469,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001470,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001471,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001472,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001473,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001474,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001475,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001476,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001477,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001478,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001479,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001480,"[(495.4669189453125, 515.8985595703125), (489.46824645996094, 516.5718383789062), (489.46824645996094, 516.5718383789062), (500.4748840332031, 516.2818145751953), (500.33946228027344, 518.2145538330078), (505.4171905517578, 517.7652587890625), (494.4108123779297, 525.1725616455078), (507.8898620605469, 519.8708190917969), (507.8898620605469, 519.8708190917969), (507.9253845214844, 523.0638885498047)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(383.31964111328125, 381.54901123046875, 224.2945556640625, 268.6990966796875), (374.0812683105469, 381.509033203125, 230.77395629882812, 270.1256103515625), (374.0812683105469, 381.509033203125, 230.77395629882812, 270.1256103515625), (388.4215087890625, 382.0165710449219, 224.10675048828125, 268.5304870605469), (386.2798156738281, 382.9215393066406, 228.11929321289062, 270.5860290527344), (391.0559997558594, 383.54583740234375, 228.72238159179688, 268.4388427734375), (366.3522644042969, 386.6384582519531, 256.1170959472656, 277.0682067871094), (388.17779541015625, 384.69732666015625, 239.42413330078125, 270.34698486328125), (388.17779541015625, 384.69732666015625, 239.42413330078125, 270.34698486328125), (387.7021484375, 385.7251281738281, 240.44647216796875, 274.6775207519531)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001481,"[(502.24693298339844, 515.0222778320312), (502.24693298339844, 515.0222778320312), (501.82928466796875, 518.8386077880859), (499.0223388671875, 520.8700256347656), (507.4866943359375, 518.7183380126953), (510.7401123046875, 516.9842529296875), (516.699951171875, 518.44384765625), (516.699951171875, 518.44384765625), (500.7170104980469, 531.6403656005859), (519.5498504638672, 522.4809265136719)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(390.4880065917969, 380.98443603515625, 223.51785278320312, 268.07568359375), (390.4880065917969, 380.98443603515625, 223.51785278320312, 268.07568359375), (386.54107666015625, 382.9958801269531, 230.576416015625, 271.6854553222656), (378.98773193359375, 384.01025390625, 240.0692138671875, 273.71954345703125), (393.56005859375, 382.7492370605469, 227.853271484375, 271.9382019042969), (398.75054931640625, 382.5797119140625, 223.9791259765625, 268.80908203125), (402.27618408203125, 383.53875732421875, 228.8475341796875, 269.8101806640625), (402.27618408203125, 383.53875732421875, 228.8475341796875, 269.8101806640625), (369.01873779296875, 388.2823181152344, 263.39654541015625, 286.7160949707031), (399.5040588378906, 385.6217041015625, 240.09158325195312, 273.71844482421875)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001482,"[(510.0, 513.5), (507.45960998535156, 515.6276245117188), (507.6106414794922, 515.3568725585938), (507.09117126464844, 519.7086181640625), (513.9456481933594, 518.0196228027344), (515.004638671875, 519.7618408203125), (515.004638671875, 519.7618408203125), (519.0115203857422, 520.4044494628906), (525.7830047607422, 519.7767944335938), (522.7706604003906, 523.5379791259766)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(400.0, 378.0, 220.0, 271.0), (395.2643737792969, 378.3736572265625, 224.39047241210938, 274.5079345703125), (390.4864196777344, 379.3519287109375, 234.24844360351562, 272.0098876953125), (386.5715637207031, 381.38214111328125, 241.03921508789062, 276.6529541015625), (398.18035888671875, 379.95196533203125, 231.53057861328125, 276.13531494140625), (397.01806640625, 380.7847900390625, 235.97314453125, 277.9541015625), (397.01806640625, 380.7847900390625, 235.97314453125, 277.9541015625), (399.4040832519531, 381.53125, 239.21487426757812, 277.74639892578125), (406.6618957519531, 382.03631591796875, 238.24221801757812, 275.48095703125), (399.57330322265625, 383.2648620605469, 246.39471435546875, 280.5462341308594)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001483,"[(512.02978515625, 516.603759765625), (512.2083129882812, 516.2268218994141), (511.74786376953125, 520.5050659179688), (518.5218811035156, 518.8715057373047), (519.6136322021484, 520.5598449707031), (519.6136322021484, 520.5598449707031), (523.6155395507812, 521.1415557861328), (530.3187713623047, 520.4682159423828), (527.4317321777344, 524.1882934570312), (535.5154266357422, 523.1524505615234)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(397.28082275390625, 376.30914306640625, 229.4979248046875, 280.5892333984375), (392.4764404296875, 377.2299499511719, 239.4637451171875, 277.9937438964844), (388.56768798828125, 379.14404296875, 246.3603515625, 282.7220458984375), (400.10791015625, 377.7334899902344, 236.82794189453125, 282.2760314941406), (398.9372253417969, 378.49432373046875, 241.35281372070312, 284.13104248046875), (398.9372253417969, 378.49432373046875, 241.35281372070312, 284.13104248046875), (401.28741455078125, 379.1815490722656, 244.65625, 283.9200134277344), (408.4635314941406, 379.6504211425781, 243.71047973632812, 281.6355895996094), (401.4261474609375, 380.79071044921875, 252.01116943359375, 286.795166015625), (412.2416687011719, 381.1189270019531, 246.54751586914062, 284.0670471191406)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001484,"[(521.9878540039062, 515.9835662841797), (520.1444702148438, 520.2725067138672), (521.5708160400391, 520.7568359375), (521.8469543457031, 525.5880584716797), (521.8469543457031, 525.5880584716797), (526.7768249511719, 523.4195861816406), (536.3694152832031, 520.8531799316406), (538.0353088378906, 522.120849609375), (535.5722503662109, 526.2879180908203), (545.783935546875, 522.7394409179688)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(404.3702392578125, 374.3608703613281, 235.2352294921875, 283.2453918457031), (399.03558349609375, 375.9199523925781, 242.2177734375, 288.7051086425781), (398.0854797363281, 375.67340087890625, 246.97067260742188, 290.1668701171875), (394.49169921875, 377.4255676269531, 254.71051025390625, 296.3249816894531), (394.49169921875, 377.4255676269531, 254.71051025390625, 296.3249816894531), (397.580322265625, 377.50048828125, 258.39300537109375, 291.83819580078125), (413.018798828125, 376.85638427734375, 246.70123291015625, 287.99359130859375), (412.9779052734375, 377.81182861328125, 250.11480712890625, 288.6180419921875), (409.2476501464844, 378.5132141113281, 252.64920043945312, 295.5494079589844), (418.121337890625, 378.5804443359375, 255.3251953125, 288.3179931640625)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001485,"[(534.9576110839844, 517.1539916992188), (533.8772430419922, 518.4101715087891), (539.1290283203125, 520.1496734619141), (539.1290283203125, 520.1496734619141), (539.4722290039062, 524.3199157714844), (545.2123260498047, 522.3453826904297), (549.7070007324219, 522.4459381103516), (542.3426971435547, 529.8964691162109), (555.9906158447266, 524.2691497802734), (555.9906158447266, 524.2691497802734)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(417.2342529296875, 375.12359619140625, 235.44671630859375, 284.060791015625), (413.2179870605469, 375.2416076660156, 241.31851196289062, 286.3371276855469), (418.29302978515625, 375.7193908691406, 241.6719970703125, 288.8605651855469), (418.29302978515625, 375.7193908691406, 241.6719970703125, 288.8605651855469), (413.311279296875, 378.7686767578125, 252.3218994140625, 291.10247802734375), (421.6248474121094, 376.9893493652344, 247.17495727539062, 290.7120666503906), (426.50555419921875, 377.5635681152344, 246.40289306640625, 289.7647399902344), (408.0238342285156, 379.4575500488281, 268.6377258300781, 300.8778381347656), (431.0633850097656, 378.1349792480469, 249.85446166992188, 292.2683410644531), (431.0633850097656, 378.1349792480469, 249.85446166992188, 292.2683410644531)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001486,"[(548.0784606933594, 519.2809753417969), (551.3951568603516, 519.9963684082031), (551.3951568603516, 519.9963684082031), (550.8125152587891, 523.3147735595703), (560.9619445800781, 520.3792266845703), (557.8862762451172, 524.1778717041016), (564.7554626464844, 522.8777465820312), (558.2282104492188, 531.9416961669922), (558.2282104492188, 531.9416961669922), (572.057373046875, 523.2532501220703)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(437.4237060546875, 385.21148681640625, 221.30950927734375, 268.13897705078125), (439.2077331542969, 385.34710693359375, 224.37484741210938, 269.29852294921875), (439.2077331542969, 385.34710693359375, 224.37484741210938, 269.29852294921875), (433.1313171386719, 386.6841735839844, 235.36239624023438, 273.2611999511719), (449.28045654296875, 385.6931457519531, 223.36297607421875, 269.3721618652344), (437.2990417480469, 387.4248352050781, 241.17446899414062, 273.5060729980469), (449.92523193359375, 386.92901611328125, 229.66046142578125, 271.8974609375), (435.493896484375, 390.1106262207031, 245.4686279296875, 283.6621398925781), (435.493896484375, 390.1106262207031, 245.4686279296875, 283.6621398925781), (456.80169677734375, 387.7520446777344, 230.5113525390625, 271.0024108886719)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001487,"[(565.8447418212891, 519.306640625), (565.8447418212891, 519.306640625), (572.4914855957031, 518.6455230712891), (571.7604217529297, 522.0254364013672), (573.0773620605469, 523.0516204833984), (579.3311920166016, 522.1380004882812), (581.2862854003906, 523.8963775634766), (581.2862854003906, 523.8963775634766), (579.8742065429688, 527.5461730957031), (589.2105407714844, 524.5276031494141)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(450.5094299316406, 380.10333251953125, 230.67062377929688, 278.4066162109375), (450.5094299316406, 380.10333251953125, 230.67062377929688, 278.4066162109375), (458.474365234375, 379.9614562988281, 228.03424072265625, 277.3681335449219), (453.5478820800781, 380.1853332519531, 236.42507934570312, 283.6802062988281), (450.63555908203125, 381.1651916503906, 244.88360595703125, 283.7728576660156), (459.9516296386719, 381.1722412109375, 238.75912475585938, 281.9315185546875), (460.4754638671875, 381.8414611816406, 241.62164306640625, 284.1098327636719), (460.4754638671875, 381.8414611816406, 241.62164306640625, 284.1098327636719), (451.44720458984375, 383.105712890625, 256.85400390625, 288.88092041015625), (467.13885498046875, 382.4858093261719, 244.14337158203125, 284.0835876464844)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001488,"[(580.0, 524.0), (581.5821685791016, 524.8213653564453), (583.8533477783203, 523.8616180419922), (590.4399719238281, 525.0340881347656), (592.1818237304688, 526.1972808837891), (592.3657836914062, 528.7551116943359), (592.3657836914062, 528.7551116943359), (597.3110809326172, 528.4449157714844), (595.9795989990234, 531.7624053955078), (606.9612579345703, 528.8026580810547)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(463.0, 380.0, 234.0, 288.0), (463.6137390136719, 379.8411560058594, 235.93685913085938, 289.9604187011719), (461.4653625488281, 379.4768981933594, 244.77597045898438, 288.7694396972656), (471.13934326171875, 380.27838134765625, 238.60125732421875, 289.51141357421875), (470.5225830078125, 380.3573913574219, 243.3184814453125, 291.6797790527344), (468.1986083984375, 380.4839172363281, 248.3343505859375, 296.5423889160156), (468.1986083984375, 380.4839172363281, 248.3343505859375, 296.5423889160156), (472.6114196777344, 381.11126708984375, 249.39932250976562, 294.66729736328125), (466.2467346191406, 381.7770080566406, 259.4657287597656, 299.9707946777344), (483.3374328613281, 381.3821105957031, 247.24765014648438, 294.8410949707031)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001489,"[(594.5940246582031, 527.2554931640625), (597.1589050292969, 526.1091766357422), (603.2947082519531, 527.4316253662109), (605.1847381591797, 528.4972381591797), (605.5860748291016, 530.8857879638672), (605.5860748291016, 530.8857879638672), (610.4335784912109, 530.6044311523438), (609.5785827636719, 533.6527252197266), (619.6480560302734, 530.9783630371094), (617.4116668701172, 533.4316101074219)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(483.61968994140625, 390.80450439453125, 221.94866943359375, 272.9019775390625), (482.14678955078125, 390.2685852050781, 230.02423095703125, 271.6811828613281), (490.98651123046875, 391.1465759277344, 224.61639404296875, 272.5700988769531), (490.6697692871094, 391.1976623535156, 229.02993774414062, 274.5991516113281), (488.7197570800781, 391.3088073730469, 233.73263549804688, 279.1539611816406), (488.7197570800781, 391.3088073730469, 233.73263549804688, 279.1539611816406), (493.0689392089844, 391.899658203125, 234.72927856445312, 277.4095458984375), (487.6097412109375, 392.5166320800781, 243.93768310546875, 282.2721862792969), (503.0289611816406, 392.0625, 233.23818969726562, 277.83172607421875), (495.1898498535156, 392.94403076171875, 244.44363403320312, 280.97515869140625)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_001490,"[(610.3993072509766, 528.5901489257812), (612.8353118896484, 530.3210144042969), (616.3408966064453, 529.2615509033203), (617.0201568603516, 533.6312866210938), (617.0201568603516, 533.6312866210938), (621.9882659912109, 532.6666717529297), (624.6432647705078, 532.5238342285156), (624.2113800048828, 536.0350036621094), (625.6346435546875, 537.9778442382812), (635.5549621582031, 533.4811859130859)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(500.2044982910156, 394.8822021484375, 220.38961791992188, 267.4158935546875), (500.4327697753906, 395.25640869140625, 224.80508422851562, 270.12921142578125), (501.8299865722656, 395.1451721191406, 229.02182006835938, 268.2327575683594), (500.0640563964844, 395.96630859375, 233.91220092773438, 275.3299560546875), (500.0640563964844, 395.96630859375, 233.91220092773438, 275.3299560546875), (506.7160949707031, 395.8359680175781, 230.54434204101562, 273.6614074707031), (505.4446105957031, 396.346923828125, 238.39730834960938, 272.35382080078125), (502.3471374511719, 396.51043701171875, 243.72848510742188, 279.04913330078125), (501.41143798828125, 397.204833984375, 248.4464111328125, 281.5460205078125), (518.2974243164062, 396.1141052246094, 234.51507568359375, 274.7341613769531)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
